energy [kev]	0	1	2	3	4	5	6	7	8	9	
10.3559999466	0.0673963243434	0.0492617054112	0.128764476778	0.10253009386	
10.357000351	0.130379696938	0.0897457742647	0.149721842188	0.131086066901	
10.3579998016	0.1297364075	0.0963203858086	0.0742523188254	0.11215014933	
10.359000206	0.12034298844	0.0805859534229	0.0313236282875	0.0884560012433	
10.3599996567	0.160870881084	0.098810671098	0.105285025055	0.124569123059	
10.361000061	0.25061742826	0.163214522786	0.220339678336	0.201485410306	
10.3620004654	0.283786415128	0.19974140352	0.22631865683	0.188109174662	
10.3629999161	0.178906947777	0.149170271122	0.101956692331	0.0980168169953	
10.3640003204	0.0752346184573	0.0842202421084	0.0022415145281	0.0424896530209	
10.3649997711	0.0534018653569	0.0707833130381	-0.0285811886468	0.0342177254867	
10.3660001755	0.101581451283	0.110342161996	-0.020866523645	0.0504812398667	
10.3669996262	0.230373466412	0.191092342615	0.076305407274	0.108528131966	
10.3680000305	0.44772083672	0.342509138332	0.315462693617	0.257658558187	
10.3690004349	0.636242552683	0.534467308681	0.590104533766	0.492287375615	
10.3699998856	0.752875243026	0.732428353744	0.787811316757	0.737427040174	
10.3710002899	0.9637192018	0.991108541651	1.06390192924	1.02131551174	
10.3719997406	1.19429133783	1.21845802723	1.40993580095	1.30992658797	
10.373000145	1.26140276907	1.27701207289	1.59389662854	1.44726476055	
10.3739995956	1.18857803436	1.22703694917	1.52256462337	1.4090672495	
10.375	1.05276290822	1.1452217565	1.2990272936	1.28025758868	
10.3760004044	0.916115808179	1.04967071266	1.1069366929	1.16262682259	
10.376999855	0.833363264931	0.977572453384	1.01582745181	1.08119495844	
10.3780002594	0.770768354208	0.935938829167	0.945328419383	1.02252796804	
10.3789997101	0.693711414688	0.893708531332	0.816948907822	0.951076092703	
10.3800001144	0.639584281828	0.84934043473	0.722883955305	0.900028893572	
10.3809995651	0.605662229484	0.792721859153	0.688224118144	0.858710140274	
10.3819999695	0.579755412885	0.732464260241	0.643951892177	0.806211539795	
10.3830003738	0.560945726565	0.692488683651	0.603434832954	0.768299842628	
10.3839998245	0.540951048794	0.687165465491	0.568394122859	0.749161891721	
10.3850002289	0.53398383833	0.689638567736	0.545046414361	0.730479566076	
